2026-07-21 20:06:18  INFO     === reconstruct_walls started ===
2026-07-21 20:06:18  INFO     input:  data\parsed.json
2026-07-21 20:06:18  INFO     output: data\output.json
2026-07-21 20:06:18  INFO     tolerance: 10.00 mm
2026-07-21 20:06:18  INFO     Loaded 759 walls, 16 doors, 0 windows
2026-07-21 20:06:50  DEBUG      snap wall 2D9 endpoint (108617.295,-246673.292) -> (108617.315,-246644.887)  dist=28.405 mm
2026-07-21 20:06:50  DEBUG      snap wall 2DA endpoint (108617.350,-246913.275) -> (108617.351,-246915.840)  dist=2.565 mm
2026-07-21 20:06:50  DEBUG      snap wall 2DA endpoint (108617.351,-246916.482) -> (108617.351,-246915.840)  dist=0.641 mm
2026-07-21 20:06:50  DEBUG      snap wall 2DC endpoint (103017.295,-246674.576) -> (103017.315,-246646.169)  dist=28.407 mm
2026-07-21 20:06:50  DEBUG      snap wall 2DD endpoint (103017.350,-246914.555) -> (103017.351,-246917.120)  dist=2.565 mm
2026-07-21 20:06:50  DEBUG      snap wall 2DD endpoint (103017.351,-246917.761) -> (103017.351,-246917.120)  dist=0.641 mm
2026-07-21 20:06:50  DEBUG      snap wall 2DE endpoint (47817.443,-246630.374) -> (47817.305,-246658.781)  dist=28.408 mm
2026-07-21 20:06:50  DEBUG      snap wall 2DF endpoint (50617.442,-246629.734) -> (50617.305,-246658.135)  dist=28.402 mm
2026-07-21 20:06:50  DEBUG      snap wall 2E0 endpoint (53417.442,-246629.094) -> (53417.305,-246657.499)  dist=28.405 mm
2026-07-21 20:06:50  DEBUG      snap wall 2E1 endpoint (56217.442,-246628.454) -> (56217.305,-246656.859)  dist=28.405 mm
2026-07-21 20:06:50  DEBUG      snap wall 2E2 endpoint (59017.442,-246627.815) -> (59017.305,-246656.218)  dist=28.404 mm
2026-07-21 20:06:50  DEBUG      snap wall 2E3 endpoint (61817.442,-246627.175) -> (61817.305,-246655.580)  dist=28.405 mm
2026-07-21 20:06:50  DEBUG      snap wall 2E4 endpoint (64617.442,-246626.535) -> (64617.305,-246654.940)  dist=28.405 mm
2026-07-21 20:06:50  DEBUG      snap wall 2E5 endpoint (67417.442,-246625.895) -> (67417.305,-246654.300)  dist=28.405 mm
2026-07-21 20:06:50  DEBUG      snap wall 2E6 endpoint (70117.442,-246625.278) -> (70117.304,-246653.686)  dist=28.408 mm
2026-07-21 20:06:50  DEBUG      snap wall 2E7 endpoint (73017.442,-246624.616) -> (73017.304,-246653.020)  dist=28.405 mm
2026-07-21 20:06:50  DEBUG      snap wall 2E8 endpoint (75817.442,-246623.976) -> (75817.304,-246652.381)  dist=28.405 mm
2026-07-21 20:06:50  DEBUG      snap wall 2E9 endpoint (81417.442,-246622.696) -> (81417.304,-246651.102)  dist=28.405 mm
2026-07-21 20:06:50  DEBUG      snap wall 2EA endpoint (84217.442,-246622.057) -> (84217.304,-246650.464)  dist=28.408 mm
2026-07-21 20:06:50  DEBUG      snap wall 2EB endpoint (87017.441,-246621.417) -> (87017.304,-246649.822)  dist=28.405 mm
2026-07-21 20:06:50  DEBUG      snap wall 2EC endpoint (93842.437,-246619.857) -> (93807.357,-246619.865)  dist=35.080 mm
2026-07-21 20:06:50  DEBUG      snap wall 2ED endpoint (103017.441,-246617.761) -> (103017.315,-246646.169)  dist=28.408 mm
2026-07-21 20:06:50  DEBUG      snap wall 2EE endpoint (108617.441,-246616.482) -> (108617.315,-246644.887)  dist=28.406 mm
2026-07-21 20:06:50  DEBUG      snap wall 2EF endpoint (111417.441,-246615.842) -> (111417.315,-246644.247)  dist=28.406 mm
2026-07-21 20:06:50  DEBUG      snap wall 2F0 endpoint (117017.441,-246614.562) -> (117017.315,-246642.968)  dist=28.406 mm
2026-07-21 20:06:50  DEBUG      snap wall 2F1 endpoint (119817.441,-246613.923) -> (119817.315,-246642.328)  dist=28.406 mm
2026-07-21 20:06:50  DEBUG      snap wall 2F2 endpoint (122717.441,-246613.260) -> (122717.315,-246641.667)  dist=28.408 mm
2026-07-21 20:06:50  DEBUG      snap wall 2F3 endpoint (125417.440,-246612.643) -> (125417.314,-246641.048)  dist=28.405 mm
2026-07-21 20:06:50  DEBUG      snap wall 2F4 endpoint (128217.440,-246612.003) -> (128217.315,-246640.409)  dist=28.406 mm
2026-07-21 20:06:50  DEBUG      snap wall 2F5 endpoint (131017.440,-246611.363) -> (131017.315,-246639.767)  dist=28.404 mm
2026-07-21 20:06:50  DEBUG      snap wall 302 endpoint (133019.567,-256610.906) -> (133019.577,-256653.406)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 303 endpoint (133019.567,-256610.906) -> (133019.577,-256653.406)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 306 endpoint (133019.270,-255310.906) -> (133019.260,-255268.406)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 307 endpoint (133019.270,-255310.906) -> (133019.260,-255268.406)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 345 endpoint (57539.007,-254228.153) -> (57529.007,-254228.155)  dist=10.000 mm
2026-07-21 20:06:50  DEBUG      snap wall 346 endpoint (57539.007,-254228.153) -> (57529.007,-254228.155)  dist=10.000 mm
2026-07-21 20:06:50  DEBUG      snap wall 346 endpoint (57519.007,-254228.157) -> (57529.007,-254228.155)  dist=10.000 mm
2026-07-21 20:06:50  DEBUG      snap wall 3B5 endpoint (47821.085,-263330.373) -> (47821.078,-263298.461)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 3B6 endpoint (47821.085,-263330.373) -> (47821.078,-263298.461)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 3BA endpoint (48421.017,-263030.236) -> (48421.017,-263030.300)  dist=0.064 mm
2026-07-21 20:06:50  DEBUG      snap wall 3BB endpoint (48421.017,-263030.236) -> (48421.017,-263030.300)  dist=0.064 mm
2026-07-21 20:06:50  DEBUG      snap wall 3C9 endpoint (67421.085,-263325.895) -> (67421.078,-263293.986)  dist=31.909 mm
2026-07-21 20:06:50  DEBUG      snap wall 3CA endpoint (67421.085,-263325.895) -> (67421.078,-263293.986)  dist=31.909 mm
2026-07-21 20:06:50  DEBUG      snap wall 3CA endpoint (67421.016,-263025.895) -> (67421.074,-263025.895)  dist=0.058 mm
2026-07-21 20:06:50  DEBUG      snap wall 3CB endpoint (67421.016,-263025.895) -> (67421.074,-263025.895)  dist=0.058 mm
2026-07-21 20:06:50  DEBUG      snap wall 3CB endpoint (65028.078,-263026.442) -> (65074.549,-263026.431)  dist=46.471 mm
2026-07-21 20:06:50  DEBUG      snap wall 3CC endpoint (65028.078,-263026.442) -> (65074.549,-263026.431)  dist=46.471 mm
2026-07-21 20:06:50  DEBUG      snap wall 3CD endpoint (70121.099,-263325.278) -> (70121.092,-263293.369)  dist=31.909 mm
2026-07-21 20:06:50  DEBUG      snap wall 3CE endpoint (70121.099,-263325.278) -> (70121.092,-263293.369)  dist=31.909 mm
2026-07-21 20:06:50  DEBUG      snap wall 3CE endpoint (70121.030,-263025.278) -> (70121.083,-263025.278)  dist=0.053 mm
2026-07-21 20:06:50  DEBUG      snap wall 3CF endpoint (70121.030,-263025.278) -> (70121.083,-263025.278)  dist=0.053 mm
2026-07-21 20:06:50  DEBUG      snap wall 3D1 endpoint (73021.085,-263324.615) -> (73021.078,-263292.707)  dist=31.908 mm
2026-07-21 20:06:50  DEBUG      snap wall 3D2 endpoint (73021.085,-263324.615) -> (73021.078,-263292.707)  dist=31.908 mm
2026-07-21 20:06:50  DEBUG      snap wall 3D2 endpoint (73021.016,-263024.615) -> (73021.074,-263024.615)  dist=0.058 mm
2026-07-21 20:06:50  DEBUG      snap wall 3D3 endpoint (73021.016,-263024.615) -> (73021.074,-263024.615)  dist=0.058 mm
2026-07-21 20:06:50  DEBUG      snap wall 3D5 endpoint (75821.085,-263323.976) -> (75821.077,-263292.064)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 3D6 endpoint (75821.085,-263323.976) -> (75821.077,-263292.064)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 3D6 endpoint (75821.016,-263023.976) -> (75821.074,-263023.976)  dist=0.058 mm
2026-07-21 20:06:50  DEBUG      snap wall 3D7 endpoint (75821.016,-263023.976) -> (75821.074,-263023.976)  dist=0.058 mm
2026-07-21 20:06:50  DEBUG      snap wall 3E1 endpoint (88321.084,-263321.119) -> (88321.077,-263289.214)  dist=31.905 mm
2026-07-21 20:06:50  DEBUG      snap wall 3E2 endpoint (88321.084,-263321.119) -> (88321.077,-263289.214)  dist=31.905 mm
2026-07-21 20:06:50  DEBUG      snap wall 3E2 endpoint (88321.016,-263021.119) -> (88321.073,-263021.119)  dist=0.058 mm
2026-07-21 20:06:50  DEBUG      snap wall 3E3 endpoint (88321.016,-263021.119) -> (88321.073,-263021.119)  dist=0.058 mm
2026-07-21 20:06:50  DEBUG      snap wall 3E6 endpoint (90632.106,-263020.591) -> (90626.564,-263020.593)  dist=5.542 mm
2026-07-21 20:06:50  DEBUG      snap wall 3E7 endpoint (90632.106,-263020.591) -> (90626.564,-263020.593)  dist=5.542 mm
2026-07-21 20:06:50  DEBUG      snap wall 3E9 endpoint (95121.084,-263319.566) -> (95121.077,-263287.654)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 3EA endpoint (95121.084,-263319.566) -> (95121.077,-263287.654)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 3EA endpoint (95121.016,-263019.566) -> (95121.073,-263019.566)  dist=0.058 mm
2026-07-21 20:06:50  DEBUG      snap wall 3EB endpoint (95121.016,-263019.566) -> (95121.073,-263019.566)  dist=0.058 mm
2026-07-21 20:06:50  DEBUG      snap wall 3EF endpoint (96806.023,-263019.181) -> (96763.523,-263019.190)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 3F0 endpoint (96721.023,-263019.200) -> (96763.523,-263019.190)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 3F6 endpoint (108621.098,-263316.481) -> (108621.091,-263284.568)  dist=31.913 mm
2026-07-21 20:06:50  DEBUG      snap wall 3F7 endpoint (108621.098,-263316.481) -> (108621.091,-263284.568)  dist=31.913 mm
2026-07-21 20:06:50  DEBUG      snap wall 3F7 endpoint (108621.029,-263016.481) -> (108621.082,-263016.481)  dist=0.053 mm
2026-07-21 20:06:50  DEBUG      snap wall 3F8 endpoint (108621.029,-263016.481) -> (108621.082,-263016.481)  dist=0.053 mm
2026-07-21 20:06:50  DEBUG      snap wall 3FA endpoint (111421.098,-263315.841) -> (111421.091,-263283.930)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 3FB endpoint (111421.098,-263315.841) -> (111421.091,-263283.930)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 3FB endpoint (111421.029,-263015.841) -> (111421.082,-263015.841)  dist=0.053 mm
2026-07-21 20:06:50  DEBUG      snap wall 3FC endpoint (111421.029,-263015.841) -> (111421.082,-263015.841)  dist=0.053 mm
2026-07-21 20:06:50  DEBUG      snap wall 3FE endpoint (117021.098,-263314.562) -> (117021.090,-263282.652)  dist=31.909 mm
2026-07-21 20:06:50  DEBUG      snap wall 3FF endpoint (117021.098,-263314.562) -> (117021.090,-263282.652)  dist=31.909 mm
2026-07-21 20:06:50  DEBUG      snap wall 3FF endpoint (117021.029,-263014.562) -> (117021.082,-263014.562)  dist=0.053 mm
2026-07-21 20:06:50  DEBUG      snap wall 400 endpoint (117021.029,-263014.562) -> (117021.082,-263014.562)  dist=0.053 mm
2026-07-21 20:06:50  DEBUG      snap wall 402 endpoint (119821.098,-263313.922) -> (119821.090,-263282.011)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 403 endpoint (119821.098,-263313.922) -> (119821.090,-263282.011)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 403 endpoint (119821.029,-263013.922) -> (119821.082,-263013.922)  dist=0.053 mm
2026-07-21 20:06:50  DEBUG      snap wall 404 endpoint (119821.029,-263013.922) -> (119821.082,-263013.922)  dist=0.053 mm
2026-07-21 20:06:50  DEBUG      snap wall 40E endpoint (131021.097,-263311.363) -> (131021.090,-263279.455)  dist=31.908 mm
2026-07-21 20:06:50  DEBUG      snap wall 40F endpoint (131021.097,-263311.363) -> (131021.090,-263279.455)  dist=31.908 mm
2026-07-21 20:06:50  DEBUG      snap wall 40F endpoint (131021.029,-263011.363) -> (131021.082,-263011.363)  dist=0.053 mm
2026-07-21 20:06:50  DEBUG      snap wall 410 endpoint (131021.029,-263011.363) -> (131021.082,-263011.363)  dist=0.053 mm
2026-07-21 20:06:50  DEBUG      snap wall 413 endpoint (131621.029,-263011.226) -> (131621.029,-263011.236)  dist=0.010 mm
2026-07-21 20:06:50  DEBUG      snap wall 414 endpoint (131621.029,-263011.226) -> (131621.029,-263011.236)  dist=0.010 mm
2026-07-21 20:06:50  DEBUG      snap wall 415 endpoint (131021.097,-263311.363) -> (131021.090,-263279.455)  dist=31.908 mm
2026-07-21 20:06:50  DEBUG      snap wall 416 endpoint (47821.085,-263330.373) -> (47821.078,-263298.461)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 417 endpoint (75821.085,-263323.976) -> (75821.077,-263292.064)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 418 endpoint (73021.085,-263324.615) -> (73021.078,-263292.707)  dist=31.908 mm
2026-07-21 20:06:50  DEBUG      snap wall 419 endpoint (70121.099,-263325.278) -> (70121.092,-263293.369)  dist=31.909 mm
2026-07-21 20:06:50  DEBUG      snap wall 41A endpoint (67421.085,-263325.895) -> (67421.078,-263293.986)  dist=31.909 mm
2026-07-21 20:06:50  DEBUG      snap wall 41B endpoint (88321.084,-263321.119) -> (88321.077,-263289.214)  dist=31.905 mm
2026-07-21 20:06:50  DEBUG      snap wall 41C endpoint (95121.084,-263319.566) -> (95121.077,-263287.654)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 41D endpoint (119821.098,-263313.922) -> (119821.090,-263282.011)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 41E endpoint (117021.098,-263314.562) -> (117021.090,-263282.652)  dist=31.909 mm
2026-07-21 20:06:50  DEBUG      snap wall 41F endpoint (111421.098,-263315.841) -> (111421.091,-263283.930)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 420 endpoint (108621.098,-263316.481) -> (108621.091,-263284.568)  dist=31.913 mm
2026-07-21 20:06:50  DEBUG      snap wall 421 endpoint (48421.017,-263030.428) -> (48421.017,-263030.300)  dist=0.128 mm
2026-07-21 20:06:50  DEBUG      snap wall 422 endpoint (47821.071,-263267.188) -> (47821.078,-263298.461)  dist=31.273 mm
2026-07-21 20:06:50  DEBUG      snap wall 423 endpoint (47821.085,-263327.182) -> (47821.078,-263298.461)  dist=28.720 mm
2026-07-21 20:06:50  DEBUG      snap wall 423 endpoint (47821.085,-263330.373) -> (47821.078,-263298.461)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 425 endpoint (67421.071,-263262.715) -> (67421.078,-263293.986)  dist=31.271 mm
2026-07-21 20:06:50  DEBUG      snap wall 426 endpoint (67421.084,-263322.709) -> (67421.078,-263293.986)  dist=28.722 mm
2026-07-21 20:06:50  DEBUG      snap wall 426 endpoint (67421.085,-263325.895) -> (67421.078,-263293.986)  dist=31.909 mm
2026-07-21 20:06:50  DEBUG      snap wall 428 endpoint (73021.070,-263261.436) -> (73021.078,-263292.707)  dist=31.271 mm
2026-07-21 20:06:50  DEBUG      snap wall 429 endpoint (73021.084,-263321.430) -> (73021.078,-263292.707)  dist=28.723 mm
2026-07-21 20:06:50  DEBUG      snap wall 429 endpoint (73021.085,-263324.615) -> (73021.078,-263292.707)  dist=31.908 mm
2026-07-21 20:06:50  DEBUG      snap wall 42B endpoint (75821.070,-263260.790) -> (75821.077,-263292.064)  dist=31.274 mm
2026-07-21 20:06:50  DEBUG      snap wall 42C endpoint (75821.084,-263320.786) -> (75821.077,-263292.064)  dist=28.722 mm
2026-07-21 20:06:50  DEBUG      snap wall 42C endpoint (75821.085,-263323.976) -> (75821.077,-263292.064)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 42E endpoint (95121.070,-263256.381) -> (95121.077,-263287.654)  dist=31.274 mm
2026-07-21 20:06:50  DEBUG      snap wall 42F endpoint (95121.084,-263316.376) -> (95121.077,-263287.654)  dist=28.722 mm
2026-07-21 20:06:50  DEBUG      snap wall 42F endpoint (95121.084,-263319.566) -> (95121.077,-263287.654)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 431 endpoint (111421.083,-263252.656) -> (111421.091,-263283.930)  dist=31.274 mm
2026-07-21 20:06:50  DEBUG      snap wall 432 endpoint (111421.097,-263312.652) -> (111421.091,-263283.930)  dist=28.722 mm
2026-07-21 20:06:50  DEBUG      snap wall 432 endpoint (111421.098,-263315.841) -> (111421.091,-263283.930)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 434 endpoint (119821.098,-263313.922) -> (119821.090,-263282.011)  dist=31.912 mm
2026-07-21 20:06:50  DEBUG      snap wall 434 endpoint (119821.097,-263310.733) -> (119821.090,-263282.011)  dist=28.722 mm
2026-07-21 20:06:50  DEBUG      snap wall 435 endpoint (119821.083,-263250.737) -> (119821.090,-263282.011)  dist=31.274 mm
2026-07-21 20:06:50  DEBUG      snap wall 436 endpoint (131621.029,-263011.255) -> (131621.029,-263011.236)  dist=0.020 mm
2026-07-21 20:06:50  DEBUG      snap wall 437 endpoint (131021.097,-263311.363) -> (131021.090,-263279.455)  dist=31.908 mm
2026-07-21 20:06:50  DEBUG      snap wall 437 endpoint (131021.097,-263308.177) -> (131021.090,-263279.455)  dist=28.722 mm
2026-07-21 20:06:50  DEBUG      snap wall 438 endpoint (131021.083,-263248.184) -> (131021.090,-263279.455)  dist=31.271 mm
2026-07-21 20:06:50  DEBUG      snap wall 43A endpoint (70121.085,-263262.097) -> (70121.092,-263293.369)  dist=31.272 mm
2026-07-21 20:06:50  DEBUG      snap wall 43B endpoint (70121.098,-263322.093) -> (70121.092,-263293.369)  dist=28.724 mm
2026-07-21 20:06:50  DEBUG      snap wall 43B endpoint (70121.099,-263325.278) -> (70121.092,-263293.369)  dist=31.909 mm
2026-07-21 20:06:50  DEBUG      snap wall 43D endpoint (108621.084,-263253.296) -> (108621.091,-263284.568)  dist=31.272 mm
2026-07-21 20:06:50  DEBUG      snap wall 43E endpoint (108621.097,-263313.273) -> (108621.091,-263284.568)  dist=28.705 mm
2026-07-21 20:06:50  DEBUG      snap wall 43E endpoint (108621.098,-263316.481) -> (108621.091,-263284.568)  dist=31.913 mm
2026-07-21 20:06:50  DEBUG      snap wall 440 endpoint (117021.083,-263251.380) -> (117021.090,-263282.652)  dist=31.272 mm
2026-07-21 20:06:50  DEBUG      snap wall 441 endpoint (117021.097,-263311.377) -> (117021.090,-263282.652)  dist=28.724 mm
2026-07-21 20:06:50  DEBUG      snap wall 441 endpoint (117021.098,-263314.562) -> (117021.090,-263282.652)  dist=31.909 mm
2026-07-21 20:06:50  DEBUG      snap wall 443 endpoint (88321.070,-263257.946) -> (88321.077,-263289.214)  dist=31.268 mm
2026-07-21 20:06:50  DEBUG      snap wall 444 endpoint (88321.084,-263317.934) -> (88321.077,-263289.214)  dist=28.720 mm
2026-07-21 20:06:50  DEBUG      snap wall 444 endpoint (88321.084,-263321.119) -> (88321.077,-263289.214)  dist=31.905 mm
2026-07-21 20:06:50  DEBUG      snap wall 445 endpoint (131021.188,-263011.363) -> (131021.082,-263011.363)  dist=0.106 mm
2026-07-21 20:06:50  DEBUG      snap wall 446 endpoint (108621.188,-263016.481) -> (108621.082,-263016.481)  dist=0.106 mm
2026-07-21 20:06:50  DEBUG      snap wall 447 endpoint (111421.188,-263015.841) -> (111421.082,-263015.841)  dist=0.106 mm
2026-07-21 20:06:50  DEBUG      snap wall 448 endpoint (117021.188,-263014.562) -> (117021.082,-263014.562)  dist=0.106 mm
2026-07-21 20:06:50  DEBUG      snap wall 449 endpoint (119821.188,-263013.922) -> (119821.082,-263013.922)  dist=0.106 mm
2026-07-21 20:06:50  DEBUG      snap wall 44A endpoint (95121.188,-263019.566) -> (95121.073,-263019.566)  dist=0.115 mm
2026-07-21 20:06:50  DEBUG      snap wall 44B endpoint (88321.189,-263021.119) -> (88321.073,-263021.119)  dist=0.115 mm
2026-07-21 20:06:50  DEBUG      snap wall 44C endpoint (67421.189,-263025.895) -> (67421.074,-263025.895)  dist=0.115 mm
2026-07-21 20:06:50  DEBUG      snap wall 44D endpoint (70121.189,-263025.278) -> (70121.083,-263025.278)  dist=0.106 mm
2026-07-21 20:06:50  DEBUG      snap wall 44E endpoint (73021.189,-263024.615) -> (73021.074,-263024.615)  dist=0.115 mm
2026-07-21 20:06:50  DEBUG      snap wall 44F endpoint (75821.189,-263023.976) -> (75821.074,-263023.976)  dist=0.115 mm
2026-07-21 20:06:50  DEBUG      snap wall 471 endpoint (90621.023,-263020.594) -> (90626.564,-263020.593)  dist=5.542 mm
2026-07-21 20:06:50  DEBUG      snap wall 472 endpoint (90621.023,-263020.594) -> (90626.564,-263020.593)  dist=5.542 mm
2026-07-21 20:06:50  DEBUG      snap wall 481 endpoint (130020.846,-262211.592) -> (129978.346,-262211.601)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 481 endpoint (130019.201,-255011.592) -> (129976.701,-255011.602)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 482 endpoint (130019.201,-255011.592) -> (129976.701,-255011.602)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 482 endpoint (129934.201,-255011.611) -> (129976.701,-255011.602)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 483 endpoint (129934.201,-255011.611) -> (129976.701,-255011.602)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 483 endpoint (129935.846,-262211.611) -> (129978.346,-262211.601)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 484 endpoint (129935.846,-262211.611) -> (129978.346,-262211.601)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 484 endpoint (130020.846,-262211.592) -> (129978.346,-262211.601)  dist=42.500 mm
2026-07-21 20:06:50  DEBUG      snap wall 4B6 endpoint (90117.764,-248757.709) -> (90103.588,-248718.545)  dist=41.650 mm
2026-07-21 20:06:50  DEBUG      snap wall 4B6 endpoint (91080.264,-248757.489) -> (91100.267,-248772.984)  dist=25.303 mm
2026-07-21 20:06:50  DEBUG      snap wall 4B7 endpoint (91180.264,-248757.466) -> (91100.267,-248772.984)  dist=81.488 mm
2026-07-21 20:06:50  DEBUG      snap wall 4B7 endpoint (92317.311,-248757.206) -> (92263.377,-248720.348)  dist=65.325 mm
2026-07-21 20:06:50  DEBUG      snap wall 4B8 endpoint (92317.765,-248757.206) -> (92263.377,-248720.348)  dist=65.700 mm
2026-07-21 20:06:50  DEBUG      snap wall 4B8 endpoint (92222.765,-248757.228) -> (92263.377,-248720.348)  dist=54.858 mm
2026-07-21 20:06:50  DEBUG      snap wall 4B9 endpoint (92222.765,-248757.228) -> (92263.377,-248720.348)  dist=54.858 mm
2026-07-21 20:06:50  DEBUG      snap wall 4BA endpoint (90117.764,-248757.709) -> (90103.588,-248718.545)  dist=41.650 mm
2026-07-21 20:06:50  DEBUG      snap wall 4BB endpoint (92317.311,-248657.206) -> (92263.377,-248720.348)  dist=83.041 mm
2026-07-21 20:06:50  DEBUG      snap wall 4BB endpoint (91185.146,-248657.465) -> (91182.701,-248688.715)  dist=31.346 mm
2026-07-21 20:06:50  DEBUG      snap wall 4BD endpoint (90117.741,-248657.709) -> (90075.241,-248656.885)  dist=42.508 mm
2026-07-21 20:06:50  DEBUG      snap wall 4BE endpoint (90117.741,-248657.709) -> (90075.241,-248656.885)  dist=42.508 mm
2026-07-21 20:06:50  DEBUG      snap wall 4BF endpoint (92222.742,-248657.228) -> (92222.747,-248676.591)  dist=19.363 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C0 endpoint (92222.742,-248657.228) -> (92222.747,-248676.591)  dist=19.363 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C0 endpoint (92317.742,-248657.206) -> (92263.377,-248720.348)  dist=83.322 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C1 endpoint (90117.764,-248757.709) -> (90103.588,-248718.545)  dist=41.650 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C1 endpoint (90117.741,-248657.709) -> (90075.241,-248656.885)  dist=42.508 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C2 endpoint (92317.742,-248657.206) -> (92263.377,-248720.348)  dist=83.322 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C2 endpoint (92317.765,-248757.206) -> (92263.377,-248720.348)  dist=65.700 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C3 endpoint (92222.742,-248657.228) -> (92222.747,-248676.591)  dist=19.363 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C3 endpoint (92222.749,-248686.273) -> (92222.747,-248676.591)  dist=9.682 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C4 endpoint (92222.759,-248728.183) -> (92263.377,-248720.348)  dist=41.367 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C4 endpoint (92222.765,-248757.228) -> (92263.377,-248720.348)  dist=54.858 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C6 endpoint (90117.741,-248657.709) -> (90075.241,-248656.885)  dist=42.508 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C6 endpoint (90117.764,-248757.709) -> (90103.588,-248718.545)  dist=41.650 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C8 endpoint (92222.742,-248657.228) -> (92222.747,-248676.591)  dist=19.363 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C8 endpoint (92222.749,-248686.273) -> (92222.747,-248676.591)  dist=9.682 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C9 endpoint (92222.759,-248728.183) -> (92263.377,-248720.348)  dist=41.367 mm
2026-07-21 20:06:50  DEBUG      snap wall 4C9 endpoint (92222.765,-248757.228) -> (92263.377,-248720.348)  dist=54.858 mm
2026-07-21 20:06:50  DEBUG      snap wall 4CA endpoint (89617.975,-249682.823) -> (89617.960,-249616.156)  dist=66.667 mm
2026-07-21 20:06:50  DEBUG      snap wall 4CA endpoint (91080.475,-249682.489) -> (91080.471,-249665.489)  dist=17.000 mm
2026-07-21 20:06:50  DEBUG      snap wall 4CB endpoint (91080.475,-249682.489) -> (91080.471,-249665.489)  dist=17.000 mm
2026-07-21 20:06:50  DEBUG      snap wall 4CB endpoint (89617.975,-249682.823) -> (89617.960,-249616.156)  dist=66.667 mm
2026-07-21 20:06:50  DEBUG      snap wall 4CC endpoint (89617.952,-249582.823) -> (89617.960,-249616.156)  dist=33.333 mm
2026-07-21 20:06:50  DEBUG      snap wall 4CC endpoint (91080.452,-249582.489) -> (91080.471,-249665.489)  dist=83.000 mm
2026-07-21 20:06:50  DEBUG      snap wall 4CD endpoint (91080.452,-249582.489) -> (91080.471,-249665.489)  dist=83.000 mm
2026-07-21 20:06:50  DEBUG      snap wall 4CD endpoint (89617.952,-249582.823) -> (89617.960,-249616.156)  dist=33.333 mm
2026-07-21 20:06:50  DEBUG      snap wall 4CE endpoint (89617.975,-249682.823) -> (89617.960,-249616.156)  dist=66.667 mm
2026-07-21 20:06:50  DEBUG      snap wall 4CE endpoint (89617.952,-249582.823) -> (89617.960,-249616.156)  dist=33.333 mm
2026-07-21 20:06:50  DEBUG      snap wall 4CF endpoint (89617.952,-249582.823) -> (89617.960,-249616.156)  dist=33.333 mm
